onset	duration	trial_type	response_time	sample	value
0.0015002941	1.0000000000	STATUS	n/a	0.7501470683	start_experiment
13.6755589283	1.0000000000	STATUS	n/a	6837.7794641551	Play
14.2142980590	1.0000000000	STATUS	n/a	7107.1490294975	start_initiation
16.6862980590	1.0000000000	STATUS	n/a	8343.1490294975	RightStep
17.4182980590	1.0000000000	STATUS	n/a	8709.1490294975	LeftStep
18.1422980590	1.0000000000	STATUS	n/a	9071.1490294975	RightStep
18.8502980590	1.0000000000	STATUS	n/a	9425.1490294975	LeftStep
19.4422980590	1.0000000000	STATUS	n/a	9721.1490294975	RightStep
20.5582980590	1.0000000000	STATUS	n/a	10279.1490294975	RightStep
21.6620000000	1.0000000000	STATUS	n/a	10831.0000000000	standingStill
22.5794614610	1.0000000000	STATUS	n/a	11289.7307305087	Play
22.5965505079	1.0000000000	STATUS	n/a	11298.2752539587	initiation
26.1208485669	1.0000000000	STATUS	n/a	13060.4242834563	initiationHeadRight
26.3968485669	1.0000000000	STATUS	n/a	13198.4242834563	initiationRight
27.6002980590	1.0000000000	STATUS	n/a	13800.1490294975	LeftStep
28.2982980590	1.0000000000	STATUS	n/a	14149.1490294975	RightStep
29.0002980590	1.0000000000	STATUS	n/a	14500.1490294975	LeftStep
29.7202980590	1.0000000000	STATUS	n/a	14860.1490294975	RightStep
32.3180000000	1.0000000000	STATUS	n/a	16159.0000000000	standingStill
33.2257474702	1.0000000000	STATUS	n/a	16612.8737351246	Play
33.2428346171	1.0000000000	STATUS	n/a	16621.4173085593	initiation
38.4451326761	1.0000000000	STATUS	n/a	19222.5663380568	initiationHeadRight
38.9151326761	1.0000000000	STATUS	n/a	19457.5663380568	initiationRight
39.2962980590	1.0000000000	STATUS	n/a	19648.1490294975	RightStep
40.0342980590	1.0000000000	STATUS	n/a	20017.1490294975	LeftStep
40.7022980590	1.0000000000	STATUS	n/a	20351.1490294975	RightStep
41.3882980590	1.0000000000	STATUS	n/a	20694.1490294975	LeftStep
42.0662980590	1.0000000000	STATUS	n/a	21033.1490294975	RightStep
42.7362980590	1.0000000000	STATUS	n/a	21368.1490294975	LeftStep
44.3780000000	1.0000000000	STATUS	n/a	22189.0000000000	standingStill
45.5461342691	1.0000000000	STATUS	n/a	22773.0671345324	Play
45.5632328160	1.0000000000	STATUS	n/a	22781.6164080152	initiation
48.9735308750	1.0000000000	STATUS	n/a	24486.7654375127	initiationHeadLeft
49.5335308750	1.0000000000	STATUS	n/a	24766.7654375127	initiationLeft
50.6922980590	1.0000000000	STATUS	n/a	25346.1490294975	RightStep
51.3942980590	1.0000000000	STATUS	n/a	25697.1490294975	LeftStep
52.0662980590	1.0000000000	STATUS	n/a	26033.1490294975	RightStep
52.8122980590	1.0000000000	STATUS	n/a	26406.1490294975	LeftStep
54.4902980590	1.0000000000	STATUS	n/a	27245.1490294975	RightStep
55.5540000000	1.0000000000	STATUS	n/a	27777.0000000000	standingStill
56.1555840617	1.0000000000	STATUS	n/a	28077.7920308281	Play
56.1726807086	1.0000000000	STATUS	n/a	28086.3403543029	initiation
63.1489787676	1.0000000000	STATUS	n/a	31574.4893838004	initiationHeadLeft
63.5529787676	1.0000000000	STATUS	n/a	31776.4893838004	initiationLeft
64.7562980590	1.0000000000	STATUS	n/a	32378.1490294975	RightStep
65.4442980590	1.0000000000	STATUS	n/a	32722.1490294975	LeftStep
66.1422980590	1.0000000000	STATUS	n/a	33071.1490294975	RightStep
66.8282980590	1.0000000000	STATUS	n/a	33414.1490294975	LeftStep
67.5142980590	1.0000000000	STATUS	n/a	33757.1490294975	RightStep
69.9600000000	1.0000000000	STATUS	n/a	34980.0000000000	standingStill
70.2558399592	1.0000000000	STATUS	n/a	35127.9199795860	Play
70.2730317069	1.0000000000	STATUS	n/a	35136.5158534697	initiation
78.0393297659	1.0000000000	STATUS	n/a	39019.6648829672	initiationHeadRight
78.4893297659	1.0000000000	STATUS	n/a	39244.6648829672	initiationRight
78.8602980590	1.0000000000	STATUS	n/a	39430.1490294975	RightStep
79.5842980590	1.0000000000	STATUS	n/a	39792.1490294975	LeftStep
80.2502980590	1.0000000000	STATUS	n/a	40125.1490294975	RightStep
80.9262980590	1.0000000000	STATUS	n/a	40463.1490294975	LeftStep
81.6022980590	1.0000000000	STATUS	n/a	40801.1490294975	RightStep
82.3022980590	1.0000000000	STATUS	n/a	41151.1490294975	LeftStep
82.6842980590	1.0000000000	STATUS	n/a	41342.1490294975	RightStep
84.8329418554	1.0000000000	STATUS	n/a	42416.4709276864	Play
84.8500668026	1.0000000000	STATUS	n/a	42425.0334012871	initiation
85.6360000000	1.0000000000	STATUS	n/a	42818.0000000000	standingStill
87.0623648616	1.0000000000	STATUS	n/a	43531.1824307846	initiationHeadLeft
87.7243648616	1.0000000000	STATUS	n/a	43862.1824307846	initiationLeft
88.8482980590	1.0000000000	STATUS	n/a	44424.1490294975	RightStep
89.5522980590	1.0000000000	STATUS	n/a	44776.1490294975	LeftStep
90.2402980590	1.0000000000	STATUS	n/a	45120.1490294975	RightStep
90.9162980590	1.0000000000	STATUS	n/a	45458.1490294975	LeftStep
91.7442980590	1.0000000000	STATUS	n/a	45872.1490294975	RightStep
93.5780000000	1.0000000000	STATUS	n/a	46789.0000000000	standingStill
94.2061109216	1.0000000000	STATUS	n/a	47103.0554608166	Play
94.2230333671	1.0000000000	STATUS	n/a	47111.5166835441	initiation
102.9693314261	1.0000000000	STATUS	n/a	51484.6657130416	initiationHeadLeft
103.2633314261	1.0000000000	STATUS	n/a	51631.6657130416	initiationLeft
103.6202980590	1.0000000000	STATUS	n/a	51810.1490294975	LeftStep
104.3502980590	1.0000000000	STATUS	n/a	52175.1490294975	RightStep
105.0082980590	1.0000000000	STATUS	n/a	52504.1490294975	LeftStep
105.6622980590	1.0000000000	STATUS	n/a	52831.1490294975	RightStep
106.3662980590	1.0000000000	STATUS	n/a	53183.1490294975	LeftStep
107.1382980590	1.0000000000	STATUS	n/a	53569.1490294975	RightStep
109.3756431100	1.0000000000	STATUS	n/a	54687.8215550110	Play
109.3927808573	1.0000000000	STATUS	n/a	54696.3904286711	initiation
110.1940000000	1.0000000000	STATUS	n/a	55097.0000000000	standingStill
118.6330789163	1.0000000000	STATUS	n/a	59316.5394581686	initiationHeadRight
119.0090789163	1.0000000000	STATUS	n/a	59504.5394581686	initiationRight
119.3982980590	1.0000000000	STATUS	n/a	59699.1490294975	RightStep
120.1582980590	1.0000000000	STATUS	n/a	60079.1490294975	LeftStep
120.8122980590	1.0000000000	STATUS	n/a	60406.1490294975	RightStep
121.4682980590	1.0000000000	STATUS	n/a	60734.1490294975	LeftStep
122.1262980590	1.0000000000	STATUS	n/a	61063.1490294975	RightStep
